,0
242,https://www.airbnb.com.vn/rooms/1179623055427375476?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-25&check_out=2024-09-30&source_impression_id=p3_1723899983_P3zHaWJok6vHSlCg&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
243,https://www.airbnb.com.vn/rooms/45129757?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-26&check_out=2024-08-31&source_impression_id=p3_1723899983_P3nxZnZry3rZADj8&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
244,https://www.airbnb.com.vn/rooms/698238519137582513?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-18&check_out=2024-08-23&source_impression_id=p3_1723899983_P3eK3i8Cixr3BMgI&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
245,https://www.airbnb.com.vn/rooms/24027472?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=469773749&search_mode=regular_search&check_in=2024-08-22&check_out=2024-08-27&source_impression_id=p3_1723899983_P3vWFKWuNsvz4byZ&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
246,https://www.airbnb.com.vn/rooms/35340401?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=771610338&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899983_P3LG8tjFfQQhcOW3&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
247,https://www.airbnb.com.vn/rooms/30433732?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899983_P3_YCaiKE4bzTDTw&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
248,https://www.airbnb.com.vn/rooms/33887163?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-19&check_out=2024-08-24&source_impression_id=p3_1723899983_P3_uSDZBPmmhjNYR&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
249,https://www.airbnb.com.vn/rooms/16790267?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=267763200&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899983_P3PrG4Je2HTLQI-f&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
250,https://www.airbnb.com.vn/rooms/1222819168187641336?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899983_P3InbBGBi_-WcQCY&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
251,https://www.airbnb.com.vn/rooms/878818829342852578?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-24&check_out=2024-08-29&source_impression_id=p3_1723899983_P3dq9hiEyZXM7sP7&previous_page_section_name=1000&federated_search_id=7df104da-87fb-49e1-868c-152a5281faec
252,https://www.airbnb.com.vn/rooms/625737402037256410?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899985_P3qK13EsWn9doHFw&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
253,https://www.airbnb.com.vn/rooms/997480263159439789?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-29&check_out=2024-09-03&source_impression_id=p3_1723899986_P3v9mLy8x2A8Gpzj&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
254,https://www.airbnb.com.vn/rooms/925831197333133263?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-18&check_out=2024-08-23&source_impression_id=p3_1723899986_P3uF_u7kWLeV4SHT&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
255,https://www.airbnb.com.vn/rooms/1037272075595268956?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3IGipr3wspWNd3S&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
256,https://www.airbnb.com.vn/rooms/1171531800962363509?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3LiroZU9xPcBtdQ&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
257,https://www.airbnb.com.vn/rooms/48760758?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3ApihFzNfQUaqYa&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
258,https://www.airbnb.com.vn/rooms/1176485635075926125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-24&check_out=2024-08-29&source_impression_id=p3_1723899986_P3-CxBoYhmPGkmnU&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
259,https://www.airbnb.com.vn/rooms/1157979547587612650?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1917977318&search_mode=regular_search&check_in=2024-08-22&check_out=2024-08-27&source_impression_id=p3_1723899986_P32-QcYQ72o0TfEi&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
260,https://www.airbnb.com.vn/rooms/755409884081956638?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-20&check_out=2024-08-25&source_impression_id=p3_1723899986_P3_rkJ4r9wkHZ-Yr&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
261,https://www.airbnb.com.vn/rooms/765134604414653496?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-18&check_out=2024-08-23&source_impression_id=p3_1723899986_P3KLg5X7n1TMhJXc&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
262,https://www.airbnb.com.vn/rooms/1051776608168336023?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3XkSB5N40yHGnh5&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
263,https://www.airbnb.com.vn/rooms/647316393076289843?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1869830079&search_mode=regular_search&check_in=2024-08-19&check_out=2024-08-24&source_impression_id=p3_1723899986_P3ynPQxDfF3yvRW1&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
264,https://www.airbnb.com.vn/rooms/1141108959462451028?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-18&check_out=2024-08-23&source_impression_id=p3_1723899986_P3u3vn9nMqhSbAK2&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
265,https://www.airbnb.com.vn/rooms/985764576550315774?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3JRgrl9SGkZNTjx&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
266,https://www.airbnb.com.vn/rooms/1192014740308843894?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3hDSNYRA1TcL-dX&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
267,https://www.airbnb.com.vn/rooms/1114200868699567549?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1862870300&search_mode=regular_search&check_in=2024-08-17&check_out=2024-08-22&source_impression_id=p3_1723899986_P3Ah3F57bbi9-flj&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
268,https://www.airbnb.com.vn/rooms/938860606872291616?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1741940465&search_mode=regular_search&check_in=2024-08-20&check_out=2024-08-25&source_impression_id=p3_1723899986_P36BO-BpBAvyDkXW&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
269,https://www.airbnb.com.vn/rooms/925123267641360838?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-23&check_out=2024-08-28&source_impression_id=p3_1723899986_P3-2P1iiiNKDfHrY&previous_page_section_name=1000&federated_search_id=d49c4e78-054a-439c-8b7e-b01ae746619c
